Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
Chaotickk,0.9,197.7,0.8,132.9,24.0,0.0,Explicit,61.0,42.2,65.2,46.3,53.2
Chavez,0.9,200.6,0.9,134.9,19.4,7.8,Up Next,64.9,50.5,68.8,16.1,48.4
Cheesyace,1.0,203.2,1.0,131.9,24.7,3.3,Team Mystic,67.4,64.1,63.8,52.0,65.3
Chibab,0.9,216.6,1.0,138.6,20.3,6.8,Maru Gaming,80.1,60.4,75.0,20.7,61.4
ChocoPig,0.6,133.7,0.5,88.7,26.7,0.0,Bottom Fraggers,9.2,12.0,8.3,65.9,15.3
Chokemaster68,0.9,278.0,0.9,190.0,28.0,0.0,GodGamers,99.0,49.3,99.7,73.0,90.7
Chokie,0.8,182.1,0.8,122.2,19.4,11.9,AF,44.9,33.4,46.3,16.0,29.7
Chris,0.6,183.4,0.7,112.8,16.5,7.5,Nocturnals,46.2,22.7,31.6,6.2,18.9
Chrome,0.7,181.9,0.7,123.2,22.6,28.6,Dallas Vendetta,44.3,21.2,48.2,35.1,32.3
ChromnZ,1.1,226.4,1.1,147.0,17.0,13.1,Union Gaming,86.8,80.0,86.9,7.5,69.8
Chronicle,1.1,236.7,1.3,153.9,23.6,23.5,M3 Champions,92.0,90.2,92.5,42.2,89.5
ChurmZ,1.0,210.8,1.1,137.1,17.7,21.6,Cosmic Divide,74.7,72.9,72.9,9.0,59.1
Ciccione,0.4,110.0,0.4,77.0,40.0,0.0,Cyclonados,3.8,2.9,4.1,98.6,19.4
Ciel,0.5,126.3,0.5,84.6,19.7,0.0,Nana's Biscuits,6.7,8.6,6.1,17.5,3.5
Cintra,0.9,242.0,1.0,152.0,20.0,50.0,Akuma Team,94.2,66.5,91.1,18.9,73.4
ClarK,0.7,146.0,0.7,97.3,27.8,19.5,World Game Star,14.3,25.4,13.8,71.9,24.8
Clemm,1.0,227.3,1.2,146.0,23.7,4.7,Team TriVec,87.6,81.0,85.8,43.0,83.2
Clever,1.0,223.2,1.0,148.8,28.2,4.0,18again,85.0,61.8,88.5,74.4,87.3
Cloud,1.0,220.5,1.0,147.3,29.0,6.9,Natus Vincere,83.1,68.9,87.2,78.4,89.7
Cloudey,1.1,210.9,1.1,138.6,25.3,13.5,Free Fall,74.7,79.2,75.0,57.0,78.6
Cloudy,0.5,124.0,0.4,85.7,35.0,13.7,WNF Esports,6.2,5.4,6.7,95.2,21.0
Cloy,0.9,161.5,0.8,107.4,33.7,16.5,Egnis.kr,24.0,39.0,24.0,93.0,42.1
Cluster,1.2,214.2,1.6,140.4,38.4,25.5,Khumbu Esports,77.8,98.8,77.7,97.9,96.7
CoSa,1.3,238.7,1.5,148.1,17.6,14.5,Desperado,93.0,97.6,88.0,8.8,79.2
Coach Joe,0.9,166.2,0.9,113.7,25.2,12.9,Team Mystic,27.9,44.5,33.4,55.5,36.0
Cobong,1.1,221.4,1.1,142.6,15.6,10.9,Team LuZi,83.7,74.6,81.1,4.5,64.2
Coffin,0.7,152.0,0.6,97.3,22.7,15.0,Anime Aimers,17.7,17.4,14.0,35.7,12.4
Cohburg,1.1,194.6,1.2,128.3,26.4,17.7,Moon Raccoons,58.0,89.2,57.5,65.0,72.9
Complex,1.0,197.3,1.1,132.0,27.7,27.5,ADHD,60.5,78.5,63.9,71.6,74.7
Core,1.0,181.1,1.0,125.6,27.3,13.8,Green Beans,43.7,61.8,52.5,69.9,58.2
Corine,0.9,211.6,0.8,137.8,20.4,3.8,LEVEL UP,75.4,39.9,73.9,21.4,51.9
Cornbread,0.6,129.0,0.5,82.7,25.9,10.5,Nocturnals,7.6,8.9,5.5,60.7,12.1
Cortexzin,0.8,164.0,0.7,109.0,15.0,13.0,fake doi,26.3,29.2,25.9,3.5,12.5
CptRag3,0.7,146.3,0.7,102.7,27.3,,Aurelius Esports,14.7,23.7,18.5,69.9,25.5
Cr4zYLEm0N,1.0,209.7,0.9,130.3,25.0,0.0,NDT,73.6,54.0,61.0,54.1,64.0
CrayCup,1.0,207.6,1.0,136.7,27.3,2.8,Rated Gaming,71.5,59.4,72.3,69.6,74.1
Crazymojo,1.0,215.7,1.0,139.3,26.3,11.0,1337,79.0,68.2,75.9,63.9,79.0
Creative,0.7,142.5,0.5,102.0,16.5,0.0,GoNGo Prince,12.8,6.7,18.0,6.2,4.3
Crescent,1.0,227.0,1.2,139.7,20.0,8.7,303 Esports,87.2,82.1,76.4,18.9,70.9
Critical,1.1,205.3,1.2,136.1,22.9,28.9,Clanless,69.7,89.8,71.3,37.2,72.3
CrosshaiR,0.9,177.1,0.9,114.8,24.6,13.0,True Rippers,39.6,50.1,35.0,51.2,41.0
Crunchy,1.1,228.0,1.3,143.5,25.5,19.2,Soniqs,87.8,94.5,82.3,57.9,91.0
Crunkee,0.8,119.3,0.6,95.8,23.7,15.1,RUSH,5.0,12.7,12.3,43.0,9.9
CrushKz1,1.3,297.5,1.5,185.2,27.5,26.2,ROLO COMPRESSOR,99.7,98.1,99.6,70.7,98.5
Crws,0.9,175.7,0.9,115.6,23.2,22.2,XERXIA Esports,37.7,46.9,36.8,40.3,36.2
Cryocells,1.2,252.2,1.5,156.7,24.3,12.1,XSET,96.4,98.4,93.9,48.9,94.3
Cryy,0.6,154.0,0.6,116.0,21.0,20.7,Galaxy Carrots,19.0,16.2,37.5,24.9,16.0
CuhChow,0.6,128.3,0.6,85.0,28.3,0.0,United Nerds,7.5,16.3,6.4,74.9,18.4
CyderX,0.7,137.0,0.6,95.5,26.0,7.1,BBL Esports,10.2,15.5,12.2,61.7,16.7
D1pp3R,0.9,181.0,1.0,120.1,19.8,30.5,Early Access,43.6,57.5,43.2,18.1,36.6
DARRIN,0.6,177.0,0.6,103.3,29.7,0.0,Neons Ninjas,39.4,15.2,19.3,81.3,34.0
DDIrocco,0.8,187.7,0.9,119.7,24.0,14.9,James Madison University,50.3,46.2,42.4,46.3,43.8
DDangToo,0.8,171.1,0.8,114.9,18.6,6.1,Imaginary Savior,32.9,37.0,35.2,12.2,22.0
DDcream,1.1,196.7,1.1,134.8,22.0,6.9,HAYABUSA Gaming,59.9,71.9,68.6,31.4,59.9
DEADSHOT,0.9,206.8,1.0,128.2,22.6,6.2,Crash Landin on You,70.8,61.5,57.2,35.4,57.2
DEATHMAKER,1.2,252.3,1.3,163.2,31.7,31.5,Velocity Gaming,96.5,94.6,96.7,88.1,99.3
DEATHUNTER,0.4,103.7,0.3,67.7,28.0,0.0,Team Astra,2.8,2.4,2.3,73.0,11.5
DENYA,1.1,226.7,1.3,147.7,23.9,11.5,PUGSTARS,87.0,91.9,87.6,45.1,87.7
DGL,0.8,176.1,0.9,115.0,18.0,22.4,Moonrise Black,38.3,55.3,35.6,10.5,29.3
DMT,0.9,209.0,1.0,134.9,25.7,18.1,Galaxy Carrots,72.7,59.4,68.7,59.5,69.4
DOLLAR,0.9,212.3,1.0,132.7,32.7,0.0,Kings,76.2,58.2,65.0,90.4,80.2
DOXZ3R,1.1,202.6,1.2,130.1,22.1,16.4,NOGAS Esports,67.0,89.0,60.6,32.5,66.1
DRAGziKW,0.8,162.3,0.8,111.4,21.8,10.1,Botafogo eSports,24.8,37.0,29.7,29.8,23.4
DRAVANRA,1.1,212.6,1.0,133.2,29.3,0.0,Exotic,76.4,62.2,66.2,79.5,78.1
DYSER,0.8,176.3,0.8,115.1,26.1,0.0,MEETWO,38.5,39.9,35.9,62.9,41.4
DaNN,0.9,177.8,0.8,122.4,20.3,6.7,fake doi,40.3,36.3,46.5,20.6,30.8
DaeGi,1.1,234.7,1.2,151.0,25.1,17.3,Tartarus,91.2,82.5,90.3,55.1,90.3
Dagr1s,1.1,257.4,1.3,157.1,21.9,0.0,Zenigma Alpha,97.2,92.4,94.3,30.6,88.5
Daicute,0.9,211.9,0.9,138.9,21.8,13.6,CERBERUS Esports,75.8,49.6,75.3,29.8,59.3
Daimyo,0.5,138.0,0.6,82.0,31.0,33.0,Area of Effect,10.8,12.2,5.4,86.2,21.1
Dani,0.7,154.3,0.7,91.7,21.0,0.0,Sentinels,19.3,21.6,9.9,24.9,10.5
Danielesflo,0.8,168.6,0.7,111.9,26.4,6.4,FUSION,30.2,24.4,30.5,64.8,32.6
DannyJones,1.1,212.3,1.0,136.3,28.0,12.7,VIM TIRAR ORG GRANDE,76.2,57.3,71.6,73.0,76.0
DarKkKy,1.1,231.8,1.3,146.5,26.4,11.6,Salt Esports,89.8,93.7,86.3,65.0,93.8
Dark3st,1.1,197.1,1.2,131.1,29.4,12.8,Moon Raccoons,60.2,86.3,62.6,80.4,80.0
Darker,1.0,208.9,1.0,145.0,29.2,0.0,FUSION,72.6,57.9,84.4,79.4,82.0
DaveeyS,1.1,237.8,1.2,152.8,25.1,10.9,E-Xolos LAZER,92.6,90.1,91.7,55.0,92.8
Davizao,0.6,141.7,0.6,86.7,21.7,0.0,experientGG,12.4,12.6,7.2,29.0,7.8
Dayvid,0.5,123.7,0.5,82.0,21.0,29.0,Explicit,6.0,6.5,5.4,24.9,4.2
Dbs,0.5,125.0,0.5,87.3,22.0,0.0,HCK CIBORGS,6.3,6.7,7.7,31.4,5.9
Dcop,0.9,189.5,0.8,124.4,20.8,17.8,FUSION,52.1,38.0,50.3,23.7,37.2
DeDli,0.9,167.6,0.8,112.7,23.6,11.4,MLT Esports,29.3,36.6,31.6,42.6,29.4
Deadly10,1.2,245.1,1.3,162.1,28.5,43.0,Reckoning Esports,95.1,92.3,96.4,76.0,97.8
DeagleTG,0.7,189.0,0.7,132.3,29.0,5.7,Aristocrats,51.5,24.8,64.4,78.4,55.1
Dean,1.0,209.0,1.0,140.7,22.7,10.0,Paradise Esports,72.9,57.7,78.0,35.7,64.4
Death Knives,0.7,150.0,0.6,110.0,18.0,20.0,Akuma Team,16.4,16.6,27.0,10.5,9.3
Decay,1.0,184.2,1.0,125.6,22.7,16.3,TradeLikePros,46.8,56.3,52.3,35.7,45.5
DeeG JB,0.4,109.0,0.4,76.0,30.0,0.0,Zeal,3.6,3.5,3.8,82.6,14.6
Dekiru,0.7,169.8,0.7,120.6,24.2,7.8,18again,31.1,20.2,43.9,48.3,30.7
Delend,0.9,166.8,0.8,110.9,32.4,10.8,Made in Thailand,28.6,35.7,28.8,89.8,43.1
Delight,0.8,192.6,0.8,131.4,18.0,8.2,StarBound,55.2,40.1,62.9,10.1,38.4
Delishous,0.8,156.5,0.7,109.1,13.8,18.9,SWARM esports,20.6,27.0,26.0,2.0,10.5
Delta,0.9,177.1,0.9,113.5,18.9,12.3,Red Eyes,39.5,53.3,32.9,13.2,29.1
Den2,1.0,186.8,1.1,123.5,27.3,22.1,SPEAR GAMING,49.7,71.2,48.6,70.1,62.3
Denz,0.9,186.7,0.9,126.0,21.9,4.3,IlluZion,49.5,44.1,52.9,30.6,41.4
Dep,1.1,219.3,1.2,137.2,26.0,13.8,ZETA DIVISION,82.4,83.6,73.1,62.5,84.8
Derialy,0.9,188.5,1.0,125.9,26.3,13.2,NORTHEPTION,51.3,55.7,52.8,63.4,56.3
Derke,1.1,244.4,1.2,159.6,28.2,14.5,FNATIC,95.0,86.8,95.5,74.1,96.5
Dero,0.9,167.0,0.8,116.0,22.0,20.0,Tidal,28.8,36.5,37.5,31.4,28.0
Derrek,1.1,208.8,1.3,140.8,33.3,16.8,100 Thieves,72.5,92.3,78.4,92.4,94.0
Deryeon,1.0,245.0,1.1,152.8,20.5,16.3,BLEED,95.0,80.1,91.8,21.8,79.6
Despair,0.8,151.2,0.7,106.4,19.0,2.8,CoreNine Esports,17.2,27.8,22.5,14.1,11.8
Destiniii,0.4,109.8,0.4,74.8,46.6,0.0,Zeal,3.7,3.8,3.6,99.8,20.1
Destrian,0.9,168.6,0.9,114.4,27.0,17.0,OG LDN UTD,30.2,49.6,34.5,67.3,42.6
Desty,0.6,170.0,0.6,114.3,42.3,0.0,eu e as 4 mulas,31.5,16.6,34.4,99.3,42.6
Dgz,0.7,160.0,0.5,105.7,14.0,12.7,Storm Tiger,23.0,7.4,21.6,2.3,6.3
Dhimoruto,0.9,164.6,0.9,97.3,22.4,0.0,REIGNITE,26.8,46.0,13.9,34.5,23.3
Di Wade,0.9,174.9,0.9,113.3,24.0,3.7,Maniacos da Mira,36.6,54.5,32.4,46.3,39.0
DiMAS,1.1,219.7,1.0,140.8,25.9,45.0,OIP,82.8,68.6,78.4,60.5,80.6
Dic2,0.9,163.0,0.8,108.7,17.0,0.0,zerotwo,25.4,41.3,25.5,7.5,16.7
Didney,0.7,177.8,0.7,114.2,18.8,5.0,Ugly Hamsters,40.1,24.3,34.2,12.9,20.4
DigoZika,1.0,209.6,1.0,135.1,20.3,28.7,AJF e-Sports,73.5,65.0,69.4,20.5,58.5
Dinxx,1.2,266.2,1.3,173.0,20.5,7.0,Thanos Mug Academy,98.4,92.9,98.8,21.9,87.9
Djjoka,0.8,159.2,0.7,110.2,24.2,4.5,Flow e Amigos,22.4,28.5,27.4,48.0,25.2
DoHwaGa,0.7,145.0,0.6,102.0,29.0,15.0,MCC,13.7,18.5,18.0,78.4,26.1
DoLy,0.9,214.3,0.8,134.0,23.7,0.0,E ISSO MEMO,77.9,39.2,67.4,43.0,58.1
Dobsha,1.0,213.2,1.1,142.2,27.1,6.2,E-Xolos LAZER,77.0,74.4,80.6,68.6,84.5
DokJa,1.1,239.5,1.1,171.5,26.8,0.0,Never Surrender,93.2,79.5,98.6,66.4,94.3
DongSik,0.8,149.6,0.7,107.1,20.2,16.5,CoreNine Esports,16.1,27.1,23.4,20.0,13.0
Donkey,1.0,255.4,1.1,156.6,33.8,0.0,Valkyrie,96.9,73.9,93.8,93.2,97.6
Donovan,0.3,68.3,0.2,42.7,20.3,0.0,Jellyspotters,0.4,0.5,0.2,20.9,1.4
Doomsday,0.9,198.0,0.8,138.0,33.0,20.0,Exceeli Esports,61.6,43.5,74.2,91.5,73.4
Dopai,1.0,207.6,1.1,132.2,19.9,14.9,Run it Down,71.5,72.7,64.2,18.4,57.7
Dopelgänger,0.7,166.0,0.7,101.8,27.2,21.5,Imaginary Savior,27.7,28.6,17.6,69.3,30.6
Doze,0.6,166.0,0.6,110.0,21.0,20.0,1Rule,27.7,12.2,27.0,24.9,14.3
DraYstaR,1.3,229.5,2.0,152.0,25.7,13.5,Vexo Esports,88.7,99.8,91.1,59.5,94.8
Drago,1.0,222.0,1.1,140.0,34.0,17.0,Berzerkers,84.1,74.4,77.2,93.6,92.7
Dragon,0.9,208.6,0.9,137.7,25.8,2.5,Zer0 Latency,72.4,47.7,73.8,60.0,67.6
Drave,0.8,148.3,0.6,111.7,20.3,29.0,Jellyspotters,15.7,19.8,30.3,20.9,13.1
Draxi,0.9,164.5,0.8,104.5,21.0,21.8,Rex Regum Qeon,26.7,40.2,20.4,24.1,20.3
DreamMaker,0.9,200.0,0.9,132.0,22.0,14.0,Tidal,64.1,49.3,64.0,31.4,51.5
Dreamas,0.8,171.0,0.9,110.7,22.3,7.6,LDN UTD,32.6,45.4,28.6,33.6,29.5
Dregul8tor,0.4,134.0,0.4,98.0,24.0,0.0,freelo,9.4,4.5,14.5,46.3,10.2
Dreylo,0.8,173.0,0.8,110.6,11.4,13.4,Able Esports,34.6,39.2,28.2,0.8,17.6
Drios,0.5,112.6,0.4,76.1,27.3,4.2,Dallas Vendetta,4.1,5.9,3.9,69.9,12.2
Droid,0.5,149.0,0.5,99.5,22.2,9.0,Team TriVec,15.9,9.4,15.7,32.6,10.0
Drone,1.0,182.8,1.2,119.5,36.0,18.9,DarkZero Esports,45.8,86.1,42.3,96.6,73.4
Droppin,0.8,170.0,0.8,116.4,24.7,17.1,Berzerkers,31.5,30.7,38.0,51.8,33.2
Ds,0.9,170.1,0.8,110.3,21.5,6.0,Team Vikings,31.8,36.8,27.6,28.0,24.5
Dubbin,0.7,147.7,0.7,108.3,29.3,0.0,ONi,15.2,20.9,25.1,79.8,29.7
DubsteP,1.0,218.2,1.1,142.8,25.4,12.5,Team Secret,81.6,80.4,81.4,57.6,84.6
Dubu,0.9,182.1,0.8,119.1,24.8,12.2,Egnis.kr,44.9,34.5,41.7,52.6,40.1
Duno,0.9,167.8,0.9,113.4,25.4,14.5,Natus Vincere,29.5,44.3,32.8,57.6,37.3
DuoWithNoodle,0.2,71.0,0.2,55.0,22.0,0.0,Team Suits Gaming,0.5,0.5,0.6,31.4,2.9
Duul,0.5,154.0,0.5,102.0,14.7,25.0,Divided Sons,19.0,10.5,18.0,3.2,5.7
Dvyno,0.9,160.1,0.9,110.4,23.9,24.0,LUSA White,23.2,51.4,28.1,45.2,32.1
Dwarf,1.1,208.2,1.1,137.8,28.8,6.0,GyuBeueumJang,72.1,73.4,74.0,77.1,82.8
DxN,0.9,146.8,0.9,104.2,22.1,10.5,No Namers,14.9,54.4,20.2,32.1,23.6
Dykaz,0.4,61.0,0.2,48.0,23.0,0.0,Neons Ninjas,0.2,0.4,0.4,38.2,3.6
Dynasty,1.0,201.2,1.1,140.1,21.3,8.2,Synergy,65.8,79.0,77.3,26.5,65.9
E1sa,0.6,159.0,0.6,105.7,25.0,0.0,Fitoor Esports,22.2,13.0,21.6,54.1,20.0
EIFFEL,1.0,223.0,1.1,141.0,17.5,14.8,MCC,84.7,77.8,78.8,8.6,66.4
ELCbis Jr,0.9,196.5,1.0,124.2,19.6,8.4,Team T5,59.7,59.8,49.9,16.8,44.0
ERX,0.8,116.0,0.7,85.0,19.0,0.0,Ugly Hamsters,4.6,22.6,6.4,14.1,4.9
ETO,0.8,178.1,0.8,116.4,23.1,6.2,EDO TENSEI,40.6,35.9,38.0,39.1,33.7
EVE 기특한하마,0.6,108.0,0.5,73.0,23.0,11.0,Never Miss,3.4,7.7,3.2,38.2,6.0
Ecard,0.9,192.9,0.9,123.7,20.2,13.7,RD E-SPORTS,55.9,54.9,49.0,20.2,42.2
Eclipse,0.5,139.0,0.5,92.3,32.7,0.0,onliners,11.3,8.3,10.5,90.4,23.0
Edge,0.8,140.7,0.7,95.3,19.3,7.3,Alpha Six Gaming,12.0,24.6,12.0,15.7,8.2
EdudZ,1.2,271.5,1.3,178.6,25.3,18.7,3P eSports,98.8,94.9,99.2,57.0,96.3
Eeyore,0.9,199.6,1.0,130.4,25.1,7.4,Persija Esports,63.5,59.0,61.2,55.3,62.2
Ego,0.6,178.0,0.7,114.3,41.3,0.0,Vx,40.5,22.0,34.4,99.0,46.8
Egoist,0.6,138.0,0.6,88.0,29.0,44.0,Team Astra,10.8,16.6,8.0,78.4,21.0
El burro loco,0.7,157.7,0.5,98.0,18.3,0.0,Não tem Jeito,21.3,11.0,14.5,11.3,7.0
Eley,1.0,180.5,1.0,122.6,24.0,18.6,VIRTUOSO,43.2,67.5,46.7,45.4,49.3
Eliza,1.0,187.8,1.0,123.5,23.5,17.9,Beyond Stratos Gaming,50.4,64.0,48.6,41.8,49.9
Em0,1.0,157.0,1.1,102.0,35.0,0.0,M42 Esports,20.8,73.0,18.0,95.2,50.6
EmZ,0.6,138.0,0.5,86.3,25.7,21.3,GCA,10.8,11.4,6.9,59.0,13.3
Ember,1.0,193.4,1.2,126.4,26.9,10.3,God Particles,56.5,84.7,53.8,67.2,70.1
Emman,1.0,207.8,1.0,139.3,32.8,16.6,Action PH,71.7,67.2,75.9,90.9,86.0
Enderzinha,0.6,146.3,0.5,93.0,19.0,0.0,eu e as 4 mulas,14.7,10.5,10.7,14.1,5.6
Enjoy,1.0,206.4,1.1,134.6,19.7,14.7,Zero MarksMen Black,70.5,77.5,68.3,17.5,60.6
Enter,0.8,174.1,0.8,121.8,21.1,23.5,Team T5,35.8,40.3,45.9,25.7,32.1
Entri,1.1,229.9,1.2,144.6,20.7,7.6,SWARM esports,88.8,87.0,83.9,23.0,77.5
Envyus,0.7,190.3,0.8,126.3,23.0,25.0,LFO,53.2,41.8,53.6,38.2,44.0
Enza,0.7,149.0,0.7,104.6,18.3,5.0,mozzy,15.9,20.3,20.6,11.1,8.8
Enzo,1.0,178.0,1.0,117.5,23.0,14.9,FNATIC,40.4,59.0,39.7,37.4,41.1
Epple,0.8,178.4,0.8,120.6,38.3,25.8,Royal life,40.9,41.6,43.8,97.9,56.9
Equinox,0.5,132.0,0.5,93.7,20.7,0.0,Monkey Bite Esports,8.7,7.9,11.1,22.7,5.6
ErK,0.7,146.3,0.7,91.0,17.3,21.3,Q CALOR E ESSE,14.7,26.4,9.3,8.3,7.2
EscO,1.3,260.9,1.5,163.8,13.4,0.0,King's Man,97.7,98.1,96.8,1.8,82.1
Eshotz,0.9,202.5,0.9,136.1,22.3,24.6,Unknown,66.9,47.4,71.2,33.1,54.8
Esperanza,1.0,188.9,1.0,124.6,34.4,16.7,DAMWON Gaming,51.4,69.1,50.7,94.1,71.2
Estrella,1.2,239.3,1.3,158.0,30.1,16.4,Incheon On Sla2ers,93.2,93.8,94.7,83.0,98.1
Ethan,1.0,197.9,1.0,130.3,24.1,21.4,NRG Esports,61.4,68.5,60.9,47.2,61.9
Eugene,0.8,173.7,0.8,118.0,29.8,42.2,DAMWON Gaming,35.4,37.1,40.2,81.7,46.4
Euphoric,0.4,120.5,0.3,87.1,23.4,0.0,604,5.3,2.6,7.6,41.2,6.6
Evade,0.6,171.0,0.5,124.0,23.0,0.0,Omni Performance SD,32.6,8.1,49.6,38.2,26.1
Evilkyk,0.9,178.4,0.9,115.9,28.3,20.3,Galaxy Carrots,41.0,49.0,37.3,74.9,49.0
Excali,1.1,217.6,1.2,143.6,27.2,11.0,Enigma Gaming,81.1,85.6,82.4,69.1,89.9
ExciteMVP,1.1,200.0,1.1,133.8,19.9,22.7,afterMath Esports,64.1,78.7,67.0,18.3,58.5
ExiA,0.9,175.0,0.9,116.9,25.3,16.0,SPEAR GAMING,36.6,50.6,38.7,56.2,42.8
Exotic,0.9,206.3,1.0,140.0,31.0,0.0,AVESTA,70.4,59.6,77.2,86.2,81.8
EzTevão,1.1,247.0,1.2,153.7,24.3,12.7,Virtual Anarchy,95.4,81.2,92.3,49.4,90.1
Ezio,0.6,104.7,0.4,75.9,35.2,22.9,Paradise Esports,3.0,4.3,3.8,95.7,18.8
FAME,0.5,131.7,0.5,91.3,21.0,0.0,AE Ravenous,8.5,6.5,9.5,24.9,5.4
FAMOUS,0.8,209.7,1.0,130.6,32.3,0.0,mozzy,73.6,57.2,61.5,89.6,77.2
FIEND,1.1,219.8,1.3,140.1,17.2,16.5,ADHD,82.8,95.0,77.4,8.1,70.5
FNSIR,0.7,144.0,0.5,102.0,20.0,0.0,Runaway,13.4,11.0,18.0,18.9,7.8
FOX,0.8,197.7,0.8,130.0,39.0,0.0,Optimistic eSports,60.9,34.9,60.3,98.3,67.9
FREY,1.0,216.4,1.2,138.8,22.5,12.1,Gaimin Gladiators,79.9,82.0,75.2,34.6,73.7
Fable,0.7,175.7,0.6,122.6,27.4,6.9,RIT Orange,37.7,19.1,46.8,70.5,40.3
Faelzin,1.0,192.0,0.8,130.0,19.0,17.0,Team Brave Soldiers,54.8,37.8,60.3,14.1,38.0
Fallenfour,0.9,233.1,0.9,148.0,24.9,19.7,GodSpeed Gold,90.5,46.4,87.9,52.8,75.9
Famouz,1.0,217.5,1.1,145.6,19.6,14.9,BOOM Esports,80.8,74.1,85.3,16.4,68.5
Fantasy,0.7,155.9,0.7,101.9,26.0,5.2,Team T5,20.2,24.4,17.7,61.7,24.3
Fasi,0.8,197.7,0.8,121.6,19.9,27.7,Jit Lickers,61.0,43.0,45.5,18.2,38.2
Fatmarino,1.1,228.3,1.3,149.5,25.7,13.6,Bomb Crypto,88.2,90.9,89.2,59.4,92.4
Fedrigues,0.7,145.0,0.5,98.3,31.0,0.0,The Plain,13.7,11.5,14.9,86.2,25.2
FeeLZ,1.1,231.0,1.3,149.0,22.6,30.0,SE Necrosis,89.5,94.8,88.8,35.0,86.7
FeedItToEmHammy,0.5,173.7,0.6,125.0,19.3,0.0,NANO,35.3,12.8,51.4,15.7,21.3
Felix,1.0,175.0,1.0,118.6,23.5,11.6,Desperado,37.0,65.5,40.9,41.8,43.7
Felps,0.7,127.7,0.5,89.3,28.0,26.0,experientGG,7.1,11.7,8.6,73.0,17.0
Feniz,1.1,230.7,1.2,154.9,26.7,9.5,E-Xolos LAZER,89.2,89.9,92.9,65.9,94.4
Ferret,0.4,77.0,0.4,54.3,12.3,0.0,TRD,0.7,3.7,0.5,1.1,0.5
FiNESSE,0.9,163.5,0.8,108.4,20.7,10.2,OpTic Gaming,25.7,42.7,25.3,23.3,21.8
FierceMantis,0.3,76.0,0.1,61.3,15.7,0.0,Huh,0.6,0.1,1.3,4.7,0.5
FireBallOps,1.0,212.7,1.0,144.4,23.3,18.3,Built By Gamers Academy,76.4,64.1,83.6,40.7,71.0
Firee,0.6,158.3,0.7,99.0,19.0,0.0,BLC,21.8,19.9,15.4,14.1,9.5
Fisker,0.9,229.6,1.0,142.3,27.3,9.5,FAV gaming,88.7,61.8,80.8,69.5,84.5
Flame,0.5,152.0,0.5,107.0,26.0,0.0,The Chads,17.7,8.1,23.2,61.7,20.0
Flanks,0.4,100.8,0.3,71.4,23.4,0.0,Team AIYA,2.5,2.3,2.9,41.3,5.2
Flash,0.8,162.0,0.8,109.0,23.8,28.2,Rex Regum Qeon,24.5,31.3,25.9,43.9,24.8
Flica,1.1,222.9,1.1,140.7,21.9,44.8,Paradise Esports,84.7,72.1,78.0,30.6,71.2
Flippsy,0.9,182.0,1.0,124.8,32.2,16.7,Solstice Esports,44.6,60.5,50.9,89.1,64.8
Floatqq,0.7,136.6,0.8,94.8,20.0,3.3,Ghetto Artist,10.1,32.4,11.7,18.9,9.8
Flonson,1.0,215.8,1.0,146.0,25.9,30.6,Northern Forces,79.2,56.8,85.8,60.4,77.3
Flow Style,0.8,197.8,0.8,127.1,28.3,0.0,Flow e Amigos,61.1,39.9,55.4,74.6,59.5
Flynch,0.9,200.6,0.9,132.4,22.2,13.1,Persija Esports,65.0,52.7,64.6,32.7,53.4
Fox,0.3,94.3,0.3,66.3,10.3,0.0,BRICKEDUP,1.7,1.3,2.0,0.6,0.4
Foxy,1.1,219.7,1.2,146.1,21.6,7.8,Virtual Anarchy,82.7,87.2,86.0,28.7,78.3
Foxy9,1.1,258.3,1.2,159.7,26.3,21.0,REIGNITE,97.3,81.4,95.5,63.9,94.4
Fr0g,1.0,221.0,1.1,144.9,20.2,15.9,Warriors Esports,83.4,71.6,84.1,20.0,69.1
Fractured,1.2,235.5,1.4,154.5,22.0,13.0,Up Next,91.6,96.5,92.8,31.4,88.1
Frax,0.7,152.5,0.6,99.5,18.5,0.0,PC,18.1,17.2,15.7,12.1,8.1
Fraxert,1.0,216.0,1.0,146.7,32.3,0.0,Academy Gaming,79.4,64.9,86.5,89.6,90.5
Frebik,1.1,177.6,1.0,124.0,21.1,18.3,Clarity Esports,39.9,66.5,49.6,26.1,42.8
FrostByte,0.8,169.9,0.8,108.1,21.9,39.9,Conquest Esports,31.2,35.2,24.7,30.7,23.6
Frosty,0.9,160.1,0.9,108.0,33.0,16.5,Knights,23.2,49.1,24.5,91.8,44.7
FudgeyB,0.6,151.4,0.6,106.0,28.9,0.0,Bababooey,17.4,16.6,22.0,77.6,27.6
Fung3,0.9,173.6,0.9,117.9,32.3,27.9,Griffin E-Sports,35.2,52.1,40.1,89.8,54.2
FunnyZ,1.0,192.9,0.8,123.0,18.8,24.4,Able Esports,55.7,40.6,47.6,13.0,34.6
Fuqua,0.6,167.4,0.6,110.0,21.7,0.0,Team TriVec,29.1,16.1,27.0,29.2,17.2
FuriouzMeow,0.8,169.6,0.8,106.6,19.4,24.2,Oblivion Force,30.9,41.1,22.7,16.1,19.9
