Player,Rating,Average Combat Score,Kills:Deaths,Average Damage Per Round,Headshot %,Clutch Success %,Teams,ACS Percentile,K/D Percentile,ADR Percentile,Headshot Percentile,Average Percentile
10X,,155.4,0.7,101.3,17.6,0.0,MUYAHO,13.5,20.3,14.2,14.8,6.5
1NSANE,1.1,265.2,1.3,156.8,26.8,15.5,Crash Landin on You,98.0,91.5,94.6,77.5,97.3
1TaPGoD,0.6,156.3,0.5,96.7,24.7,0.0,True Rippers,14.1,4.9,10.0,62.1,13.8
1mp2k,1.1,192.3,1.0,128.3,24.3,12.3,Clarity,50.1,55.9,58.0,60.3,58.0
2ge,1.1,229.9,1.3,140.6,25.2,15.3,6045Pirates,86.2,92.9,78.0,66.9,90.7
2zzy,0.6,144.5,0.7,88.8,31.2,16.0,FENNEL,7.2,15.5,5.4,93.4,22.4
7ssk7,1.0,245.7,1.1,151.3,28.8,9.0,Natus Vincere,93.4,71.3,90.4,86.1,94.4
ACHRF,1.1,234.0,1.1,161.3,25.0,14.3,Team WaVii,88.7,75.1,97.3,64.8,91.7
AEZ,0.8,155.4,0.8,103.3,25.1,6.7,SUS SquaD,13.4,35.0,16.1,66.0,25.3
AKUMAAAAA,,205.8,1.0,126.8,28.5,30.7,DfuseTeam,64.8,53.9,54.1,84.6,70.6
ANDROID,1.0,211.5,1.0,133.2,24.7,20.7,NRG Esports,71.8,59.4,67.1,62.4,71.2
ANGE1,1.0,206.7,0.9,132.3,29.7,12.0,FunPlus Phoenix,66.0,40.7,65.4,88.8,71.3
ANNOYING TRIPS,1.0,209.9,1.0,142.7,27.1,3.6,Top Gear,69.6,62.0,81.7,79.8,83.5
AYRIN,0.9,180.1,1.0,119.4,18.1,21.4,XSET,35.9,56.1,40.6,17.9,31.8
Admiral00f,0.8,165.9,0.7,105.2,31.2,27.8,Aquiver,21.6,14.9,18.8,93.7,30.9
Aduu,0.8,186.4,0.8,119.4,27.0,9.2,Regal E-Sports,42.7,24.1,40.5,78.9,44.6
Akashi,0.9,167.7,0.7,109.7,16.7,15.5,CERBERUS Esports,22.7,19.1,24.9,10.9,9.4
Akiko,1.0,228.3,1.2,141.2,19.8,11.5,Team Legion,85.2,87.5,79.0,27.0,77.3
AlDBoOR,1.4,246.3,1.5,162.7,32.0,30.7,RTG eSports,93.6,99.0,97.6,94.9,99.6
Alejo,0.9,171.2,0.9,107.8,21.2,21.4,INFINITY,26.1,40.3,22.3,36.8,23.1
AlleN,1.0,242.2,1.0,153.6,15.8,8.2,Team - Perfectionists,92.3,62.9,92.5,7.1,69.2
Aloda,0.5,145.8,0.5,89.2,12.5,7.8,Exality,8.1,3.1,5.8,2.4,1.3
AlviN,0.8,186.7,0.9,108.0,19.0,0.0,Tenacity,43.2,39.8,22.5,22.6,24.1
Amaterasu,1.0,194.4,1.1,123.8,31.6,17.4,Velocity Gaming,52.0,74.0,49.0,94.2,74.1
Ambi,0.9,182.8,1.0,118.7,22.5,11.5,Giants Gaming,38.3,56.4,39.0,45.9,42.3
Amenhola,0.8,176.2,0.7,111.2,16.0,0.0,Five Ace Esports,32.0,20.6,26.9,7.9,12.6
Ammaz,0.8,144.9,0.7,92.5,20.3,9.9,Aquiver,7.4,19.4,6.8,30.6,6.7
Anaiz,0.8,202.3,0.8,138.7,24.7,0.0,Outset Esports,61.7,24.9,75.2,62.1,57.9
Angry 鬼,1.1,185.0,1.4,104.1,11.3,68.6,nA Whiff Masters,41.4,97.9,17.2,1.3,34.2
Anthem,,174.0,0.7,131.9,19.0,13.9,FIRST Gaming,29.8,15.6,64.4,22.6,26.1
AntiBiotique,0.8,167.3,0.8,110.9,20.5,24.3,Fox Gaming,22.5,23.3,26.2,32.2,16.8
Antidote,0.9,171.7,0.9,111.5,29.3,26.2,GodLike Esports,27.0,51.6,27.2,87.8,47.8
AppA,0.7,178.0,0.7,121.0,26.0,0.0,Ben10,33.6,12.1,43.7,72.4,35.1
Ar4n,,154.0,0.9,90.5,19.2,0.0,9z Team,12.5,38.2,6.0,24.2,10.4
Art,1.1,241.2,1.3,144.2,16.5,10.2,Feeling,92.0,90.5,84.2,9.9,76.6
Art1st,0.9,183.1,1.1,121.7,28.3,14.4,forZe,38.7,75.9,45.2,84.1,65.1
AsLanM4shadoW,0.8,231.3,1.0,146.1,26.7,1.5,BBL Esports,87.4,66.8,86.2,76.6,88.7
Ascension,0.7,214.0,0.8,127.0,17.0,10.0,Lariox Esports,74.2,21.3,54.9,12.4,35.6
Ash,0.8,182.3,0.7,117.0,21.7,3.0,Elementals,37.7,17.5,36.7,39.7,25.7
Asitte,1.3,295.6,1.6,177.2,18.3,8.0,Lexious Gaming,99.7,99.4,99.3,18.8,88.8
Asphiliax,0.9,226.0,0.9,151.7,18.0,25.0,Team EthereaL,84.0,44.5,90.9,16.8,62.8
Astell,1.0,171.8,0.9,115.2,22.5,10.9,NORTHEPTION,27.2,48.2,33.7,46.2,33.3
Asteriskk,0.9,180.1,1.0,112.9,19.3,14.2,BOOM Esports,36.1,64.1,29.1,24.4,32.9
Asuna,1.1,253.4,1.1,161.2,23.1,11.8,100 Thieves,95.8,78.6,97.1,51.1,90.3
Aurora,0.8,185.0,0.8,124.8,25.0,5.0,Onyx Ravens,41.4,22.4,51.1,64.8,42.3
Autumn,1.3,248.2,1.4,162.6,24.2,27.0,ORDER,94.5,97.5,97.5,59.3,95.6
AvRaK,0.8,139.5,0.7,98.2,26.5,19.2,Team WaVii,5.8,16.1,11.2,75.5,18.1
Avez,1.1,238.2,1.2,151.4,28.3,5.2,Anubis Gaming,90.3,88.3,90.5,84.0,96.1
Avian is HERO,0.6,153.4,0.5,108.2,21.2,0.0,Elementals,12.1,5.0,22.7,36.6,9.0
AvovA,1.0,171.2,1.1,110.8,25.9,21.8,G2 Esports,26.3,75.7,26.1,71.1,50.3
Awake,0.8,147.7,0.7,103.3,19.3,0.0,YODHA Esports B,9.1,14.1,16.3,24.5,6.6
AyuzZ,1.2,251.1,1.5,136.9,34.0,25.7,PN Crew,95.1,98.0,72.4,97.3,97.6
Azakana,1.1,197.0,1.0,137.2,23.0,21.0,New Genesis Esports,55.1,63.1,73.1,50.1,64.3
Azoz,0.9,201.2,0.9,137.4,26.4,16.6,Onyx Ravens,60.2,42.1,73.6,74.8,67.6
AztKk,0.8,206.7,0.9,132.7,17.1,8.7,E-Xolos LAZER,65.9,42.3,66.1,13.2,44.8
B2,0.9,169.7,0.9,119.0,31.3,0.0,FS Esports,24.8,46.7,39.7,93.9,52.2
B4HA,0.9,198.8,0.9,140.8,30.8,6.8,La7zag Esports,56.9,41.4,78.3,92.1,73.8
BABYBAY,0.9,251.3,1.2,158.0,16.0,12.6,FaZe Clan,95.2,84.9,95.3,7.9,79.1
BARBAROSSA,,185.5,0.9,133.1,21.9,11.7,RARE Esports,41.9,45.5,67.0,41.1,48.5
BEAST,0.9,204.3,1.1,126.8,17.0,15.0,Six Karma,63.3,69.7,54.4,13.0,50.6
BELKY,0.9,173.2,0.8,116.3,19.6,20.6,Gamelanders Blue,29.0,30.2,35.5,25.5,21.9
BLU3B3RRIES,0.7,156.0,0.6,105.0,32.0,0.0,Team Assassins,13.8,5.7,18.3,94.9,26.2
BOMBFACTORY,1.0,196.6,1.1,126.2,17.8,26.8,Alterfox Esports,54.4,69.2,53.5,15.9,47.4
BONECOLD,0.8,178.8,0.9,115.8,33.3,22.0,Acend,34.3,50.9,34.4,96.4,55.8
BORKUM,1.1,193.4,1.2,123.6,19.2,28.6,Team Secret,51.1,85.4,48.5,23.8,53.7
BRZ,0.7,197.0,0.6,122.0,20.0,0.0,W Gaming,55.1,9.6,46.0,28.5,28.1
BUTTSAHAB,1.1,243.6,1.5,146.8,25.0,7.3,Team Arrow,92.5,98.7,87.2,64.8,94.8
BabyJ,1.0,209.9,1.0,143.0,27.0,15.5,FaZe Clan,69.7,64.3,82.1,78.1,83.8
BadmaN,1.0,194.7,1.1,127.3,28.1,8.9,Enigma Gaming,52.3,74.3,55.8,83.6,73.1
Baez,0.8,157.4,0.7,97.8,25.2,6.6,Border Monsters,14.8,12.2,10.8,66.5,17.0
BandiCoot,0.9,183.4,0.9,115.7,20.4,19.0,Six Karma,39.6,40.2,34.2,31.6,29.7
Barzzz,1.2,273.2,1.3,183.5,20.8,10.8,Team Validus,98.7,93.2,99.5,33.5,91.0
BasePlate04,0.6,194.0,0.7,117.0,29.0,0.0,Run and Gun,51.7,13.3,36.7,86.9,45.6
Bazzi,1.0,217.1,1.0,140.3,19.2,17.2,Crazy Raccoon,77.0,61.7,77.6,23.6,64.0
BcJ,1.1,209.5,1.0,137.5,18.1,11.4,XSET,68.9,67.6,73.8,17.7,59.8
BeasT,0.8,186.7,0.8,122.7,22.6,2.7,Salt Esports,43.1,32.4,47.5,47.2,38.2
BenJ 锦,1.1,197.7,1.4,116.9,30.1,22.0,Union Gaming,55.9,97.7,36.4,90.2,77.6
Benkai,1.1,201.9,1.2,128.2,22.9,15.1,Paper Rex,61.0,81.9,57.4,49.6,67.1
BerLIN,1.0,215.1,1.0,148.1,23.5,13.9,CBT Gaming,75.1,52.9,88.1,54.3,74.6
BerserX,1.2,255.4,1.4,152.2,26.8,15.3,Alter Ego,96.4,96.3,91.3,77.5,97.2
BetrayerN,,209.7,1.0,129.4,23.4,0.0,Funkboings,69.2,56.9,60.2,53.3,63.9
Bgg,,189.1,1.0,123.2,26.3,11.7,One Breath Gaming,46.7,56.5,48.0,74.6,58.8
Binks,0.8,204.9,0.8,130.2,11.8,7.4,Team 69,64.1,30.2,61.5,1.7,34.1
Biscoit1n,,159.0,0.6,101.2,24.8,0.0,Imperial Esports,15.9,7.9,14.0,63.0,16.3
Blitz,1.1,183.3,1.0,127.3,18.0,16.0,SCYTES,39.5,60.1,55.8,16.8,39.0
Bloody,1.0,253.0,1.2,156.4,23.2,19.4,Aquiver,95.6,82.4,94.4,51.9,90.9
BoNeS,0.6,152.3,0.6,100.7,35.0,0.0,Outset Esports,11.6,7.5,13.6,98.3,25.4
Boaster,1.0,189.6,1.0,120.8,22.0,18.1,FNATIC,47.1,60.5,43.2,41.5,47.3
Boomer,0.7,192.3,0.7,127.0,19.7,0.0,RedMonk Junior,50.1,18.1,54.9,26.0,31.0
Brasco,0.6,156.9,0.7,100.3,28.0,0.0,Fire Flux Esports,14.5,18.0,13.5,82.6,24.4
Brave,1.0,204.0,1.0,132.2,32.8,15.3,Papara SuperMassive,63.0,67.1,65.0,96.2,82.4
Brazilian,,183.4,0.7,107.7,17.9,19.7,BLUE BEES.ESP,39.7,15.0,22.0,16.1,14.2
Brownie Phan,0.9,210.0,0.9,149.0,23.3,9.3,FEARUS,69.9,43.3,88.5,52.8,69.0
BuLL3T,0.7,150.0,0.6,96.3,22.0,20.7,Outset Esports,10.4,8.4,9.4,42.3,7.9
BuZz,1.1,249.8,1.3,155.8,21.0,15.8,Vision Strikers,94.8,91.0,94.0,35.4,88.5
Buld,,172.7,0.6,116.1,22.1,0.0,Ballista,28.1,5.6,35.1,43.5,19.4
Bunny,1.0,236.7,1.1,154.8,18.1,9.5,F4Q,89.7,77.5,93.3,17.5,77.1
Busterrr,0.6,166.3,0.6,96.3,18.7,,Team Valor,22.0,8.1,9.4,20.9,6.1
C1ndeR,0.9,204.8,0.9,125.5,23.8,17.0,SCARZ,63.9,38.8,52.4,56.0,54.2
CLZ,1.0,172.8,0.9,107.8,23.3,14.8,FENNEL,28.3,42.5,22.2,52.8,29.9
CREA,,173.8,0.7,113.5,36.8,0.0,Ninjas in Pyjamas,29.4,20.8,30.2,99.0,41.8
CTC,1.0,180.1,1.0,118.4,18.3,21.9,Gamelanders Blue,36.0,58.0,38.8,18.7,32.2
CabboSM,1.1,216.2,1.1,154.0,22.2,9.4,RTG eSports,75.9,76.2,92.8,44.1,81.8
Cactus,0.6,176.0,0.7,108.0,43.0,0.0,FS Esports,31.7,19.8,22.5,99.8,40.0
CapToxic,0.5,127.0,0.5,67.7,20.0,0.0,Namak Boys,2.9,2.0,1.1,28.5,3.0
Capi,0.8,144.3,0.8,97.8,21.6,10.4,Australs,7.1,28.2,10.7,39.2,11.7
Carlito,0.9,164.0,0.8,113.0,20.0,17.0,Fraggerz,19.8,30.4,29.3,28.5,17.9
Caz,0.9,192.5,0.9,130.1,22.5,20.0,E-Xolos LAZER,50.2,47.8,61.4,46.4,52.5
ChAlalala,1.0,176.4,1.0,114.6,20.0,16.0,FULL SENSE,32.3,62.3,32.0,28.5,33.1
CheesYStoneR,0.8,172.0,0.8,101.7,25.0,20.0,RedMonk Junior,27.5,29.0,14.5,64.8,27.1
Chibab,,210.4,1.0,127.3,18.6,8.1,DAMWON Gaming,70.5,57.0,55.6,20.6,51.7
Ching,0.8,183.5,0.9,118.2,23.2,0.0,Galaxy Racer,39.9,36.9,38.2,52.2,37.1
ChoBz,1.0,216.9,1.0,130.4,19.2,10.7,SUS SquaD,76.6,66.2,62.0,24.2,60.2
Chocol4tE,0.8,154.6,0.8,95.2,18.6,20.3,FAV gaming,12.9,30.4,8.4,20.5,8.2
ChromnZ,1.0,259.0,1.1,153.0,11.3,13.7,Union Gaming,97.0,78.0,92.0,1.4,73.6
Chronicle,1.1,225.8,1.4,148.4,24.4,17.9,Gambit Esports,83.9,96.4,88.4,61.0,92.3
Chrysania,0.9,183.2,0.9,109.8,20.5,0.0,UwU,39.2,35.7,25.3,32.2,26.0
Ciko,1.2,207.4,1.4,138.2,18.4,19.5,PEACE,66.8,96.0,74.7,19.4,70.4
Circle5,,165.1,0.8,108.2,20.4,21.2,Team Divinity,20.9,24.7,22.8,31.9,16.2
Clarenz,0.9,175.4,1.0,108.7,17.3,17.2,Six Karma,31.0,57.7,23.6,13.9,23.3
Closer,1.1,199.2,1.1,127.5,20.1,16.5,Australs,57.7,80.9,56.4,29.5,58.1
Cloud,1.2,246.9,1.3,160.6,31.0,13.4,Natus Vincere,93.7,90.7,96.6,92.4,98.6
Cluster,1.1,268.3,1.4,167.7,28.2,32.4,Team Legion,98.4,96.2,98.2,83.7,99.1
Coffee,0.8,200.8,1.0,132.9,25.2,23.9,One Breath Gaming,59.8,56.6,66.5,67.1,67.4
Con3,0.7,202.0,0.7,138.0,28.0,20.0,Team Inazuma,61.1,16.6,74.5,82.6,62.1
CortezZ,0.8,188.7,0.7,118.0,24.0,0.0,Kill To Win,46.2,18.2,37.9,57.7,34.9
CrayZ,1.1,240.4,1.2,154.2,17.8,10.1,ATROPELADOS,91.5,86.4,92.9,15.7,80.8
CrosshaiR,0.6,168.0,0.6,106.0,27.0,0.0,True Rippers,23.0,7.7,19.8,78.9,25.1
Crowman,0.9,187.0,1.0,115.0,25.0,25.0,Aquiver,44.0,57.3,33.4,64.8,50.4
Crws,0.9,187.3,1.0,116.4,22.8,11.7,X10 Esports,44.4,53.0,35.6,48.5,43.1
Cryy,0.8,139.4,0.7,85.3,31.4,5.0,Jaguares Esports,5.7,12.5,4.3,94.1,21.0
Cybell,0.7,162.2,0.7,97.6,24.4,9.5,Lethal Esports,18.2,14.5,10.6,60.8,16.9
D1E,,209.2,1.0,121.1,23.0,5.2,Furious Gaming,68.2,53.2,44.5,50.1,55.8
D3vYzE,0.7,125.1,0.6,81.2,18.8,13.2,Regal E-Sports,2.7,9.3,2.8,21.4,3.7
DASH,0.6,161.0,0.5,93.0,14.0,0.0,W Gaming,17.4,4.4,7.2,3.5,2.8
DAWOOD,1.2,251.4,1.5,145.1,22.2,26.7,RedFire.Wasd Arena,95.3,98.5,85.3,44.5,90.6
DEADSHOT,1.0,209.8,1.0,134.3,19.9,23.1,Crash Landin on You,69.5,62.2,69.2,27.5,59.9
DEATHMAKER,1.5,318.9,1.8,201.7,34.7,28.4,GodLike Esports,100.0,99.6,99.9,98.2,100.0
DEFAULT3R,0.5,140.0,0.4,101.0,25.0,50.0,Kill To Win,5.9,1.9,13.9,64.8,12.3
DESTRUCT1VEE,,209.9,0.8,139.8,26.2,12.5,İstanbul Wildcats,69.8,29.6,76.4,74.2,67.5
DWSK,1.0,211.3,1.1,134.0,30.3,27.7,Trained To Kill,71.6,80.4,68.7,91.0,87.3
DZERO,0.5,143.0,0.6,74.3,16.3,0.0,Hell on Earth,6.7,5.9,1.7,9.4,1.9
DaKleck0,0.7,222.0,0.8,122.0,24.0,0.0,xCeed,80.6,23.8,46.0,57.7,53.3
Daa,,164.0,0.8,103.3,19.0,14.3,F4Q,19.8,27.4,16.3,22.6,12.1
Daicute,0.9,216.5,0.9,136.4,22.1,4.4,CERBERUS Esports,76.4,45.6,71.8,43.3,63.2
DamN,0.9,190.3,1.0,120.3,28.0,0.0,Zeusaberz Esports,47.9,54.2,41.8,82.6,59.0
Danielesflo,1.0,215.3,1.1,134.9,16.6,16.8,Six Karma,75.3,76.1,69.8,10.4,61.0
DarKkKy,1.0,205.8,1.0,132.3,21.5,14.7,Team Arrow,65.0,68.1,65.6,38.2,63.1
Darrick,,153.1,0.8,99.8,22.2,22.0,Cyber Skull Esports,12.0,21.3,12.8,43.6,13.4
DaveeyS,1.0,230.2,1.1,145.8,26.5,11.9,INFINITY,86.5,78.9,86.1,75.7,91.8
Davidp,0.9,179.5,0.8,114.8,20.9,4.3,Giants Gaming,34.9,29.5,32.6,34.5,25.6
Dazlly,1.0,214.5,1.1,142.8,22.1,19.8,Piercer Esports,74.4,81.1,81.9,43.2,78.0
Deadghost,0.7,219.0,0.7,140.0,17.0,25.0,Team Revanant,78.5,16.6,76.9,12.4,43.8
Deff,0.8,167.0,0.8,116.2,27.8,28.5,Elementals,22.1,25.7,35.2,81.4,36.0
DemiGod,,228.5,1.5,139.6,22.8,21.5,Reven Esports,85.3,98.9,76.2,48.4,86.8
Demise,0.8,192.0,0.7,122.0,25.0,0.0,RedMonk Junior,49.8,12.8,46.0,64.8,39.5
Deoxys,1.0,196.0,1.0,137.0,26.0,22.0,Outset Esports,53.5,53.3,72.7,72.4,68.0
Dep,1.0,221.7,1.2,137.7,23.1,8.2,REJECT,80.3,83.0,74.1,50.6,81.4
Depyro,1.1,212.5,1.2,142.1,18.1,12.6,Team RA'AD,73.0,83.6,80.1,18.0,69.1
Derialy,1.0,179.7,1.0,119.3,28.8,12.5,FENNEL,35.3,63.4,40.0,85.9,58.2
Derke,1.2,253.9,1.3,152.6,26.8,19.0,FNATIC,96.0,90.7,91.5,77.0,96.3
Derrek,0.9,196.0,1.0,128.4,29.0,12.4,Rise,53.6,61.0,58.2,86.9,71.0
Devious,1.2,278.7,1.2,168.0,21.7,0.0,Zeusaberz Esports,99.3,88.0,98.3,39.7,91.4
DiMAS,0.9,175.9,0.9,118.0,30.1,23.1,SLICK,31.5,42.4,37.9,90.4,51.2
Dimaoneshot,,200.0,0.9,121.8,28.5,16.8,Team Singularity,59.1,51.1,45.4,84.6,64.2
Dobsha,1.1,234.3,1.4,142.2,19.8,14.9,E-Xolos LAZER,89.0,96.5,80.2,27.1,83.3
DominiK,0.4,125.7,0.3,78.7,27.0,0.0,Kill To Win,2.8,0.9,2.2,78.9,11.5
Draco,0.7,192.0,0.7,122.0,25.0,0.0,Hell on Earth,49.8,16.6,46.0,64.8,40.9
DrifteR,0.7,149.7,0.6,104.3,21.7,0.0,Lariox Esports,10.2,10.8,17.5,39.7,10.0
Drix,1.1,237.5,1.2,152.8,22.9,18.2,SUS SquaD,89.9,89.0,91.7,49.1,89.7
DrunkN Master,0.8,224.3,1.0,144.0,38.7,0.0,SE Necrosis,82.3,55.9,84.0,99.5,90.1
DubsteP,1.1,240.8,1.3,150.2,24.7,9.0,Team Secret,91.8,90.0,89.8,62.3,92.9
Dun0,1.3,218.0,1.4,128.0,12.0,0.0,RedFire.Wasd Arena,77.7,97.4,57.1,2.0,61.9
Duno,0.9,154.2,0.7,103.2,22.1,12.4,Natus Vincere,12.6,19.0,16.0,43.1,13.7
Dutch,0.9,180.0,0.9,117.0,23.0,6.0,Geekay Esports,35.7,39.8,36.7,50.1,35.2
Dutti,1.1,222.1,1.2,150.2,25.2,7.2,Legacy Esports,80.9,85.2,89.7,67.4,90.5
ERMAAAK,1.2,216.2,1.3,130.8,28.8,10.8,ATROPELADOS,76.1,94.0,62.7,85.7,89.3
EXtip,0.2,64.3,0.2,46.0,17.0,50.0,Team Revanant,0.3,0.3,0.5,12.4,0.9
Ebeeee,1.2,193.3,1.4,124.0,19.7,72.7,Fraggerz,51.0,95.9,49.6,26.0,57.4
EdiT999,1.0,172.0,1.0,109.7,24.1,8.5,Team 69,27.5,66.4,24.9,58.7,41.0
Eeyore,0.8,162.6,0.8,108.6,18.5,14.1,BOOM Esports,18.3,21.9,23.4,20.0,11.1
Efina,0.9,184.2,0.9,120.6,25.8,10.2,F4Q,40.6,39.4,42.6,70.6,47.5
Egoist,,211.3,1.1,133.6,26.2,29.8,Team SMG,71.5,78.0,67.9,74.2,82.6
Elder,0.9,195.5,0.9,118.8,18.9,13.1,Team Legion,53.1,39.0,39.2,21.9,32.7
Eldogor,1.1,205.8,1.0,133.7,19.7,14.3,Border Monsters,65.1,66.3,68.1,26.0,58.7
Emman,0.9,186.3,0.9,119.7,26.3,61.0,Galaxy Racer,42.5,39.2,41.1,74.6,49.2
EnemyHunter,0.7,163.7,0.7,110.7,25.0,8.0,Onyx Ravens,19.2,12.1,26.0,64.8,22.5
Envyus,0.9,212.0,0.8,133.0,38.0,33.0,Lariox Esports,72.6,33.3,66.8,99.2,75.0
Enzo,,198.6,0.9,157.3,16.9,11.7,Alliance,56.7,44.8,94.8,11.5,53.0
EsM1n,0.8,163.3,0.8,109.3,23.3,0.0,Five Ace Esports,18.9,21.3,24.2,52.8,21.2
Esperanza,0.9,181.0,0.8,122.6,34.0,7.5,F4Q,36.7,32.7,47.1,97.3,54.9
Ethan,1.0,212.0,1.1,134.7,23.3,24.0,100 Thieves,72.8,74.8,69.7,52.3,74.3
Eugene,1.0,172.4,0.9,118.4,21.7,19.8,DAMWON Gaming,28.0,46.4,38.6,40.1,32.7
Evilizer,0.8,178.0,0.8,118.0,14.0,0.0,Team Assassins,33.6,29.0,37.9,3.5,16.7
Evilkyk,,205.7,0.9,129.0,26.0,0.0,Imperial Esports,64.6,37.9,59.3,72.4,61.8
Ex6TenZ,,162.8,0.7,101.0,23.8,11.2,Ninjas in Pyjamas,18.5,13.8,13.9,56.0,16.5
Excali,1.2,264.6,1.4,160.5,25.9,16.3,Team XO,97.9,97.3,96.4,71.3,97.7
FALCON,0.8,225.7,0.8,140.0,19.7,0.0,Trained To Kill,83.6,27.8,76.9,26.0,55.3
FOX,1.0,182.1,1.0,114.9,25.3,2.7,Team 69,37.6,58.3,33.2,67.6,48.9
Fablo,,204.4,0.7,132.4,19.0,0.0,Kaizen Esports,63.5,19.8,65.8,22.6,38.9
Falc,0.9,187.4,0.9,123.9,31.8,19.3,Regal E-Sports,44.8,42.2,49.2,94.5,60.8
Fat Penguin,0.9,147.0,0.8,94.0,17.6,7.7,Alter Ego,8.6,33.7,7.7,14.9,6.9
Feez,1.0,187.7,1.1,120.5,16.3,7.6,REJECT,45.1,69.0,42.5,9.1,36.7
FiNESSE,0.9,171.0,0.8,114.7,18.6,12.4,Envy,25.9,29.1,32.3,20.3,17.8
FireSaiyajiN,0.9,207.1,0.9,135.3,24.7,20.8,6045Pirates,66.5,48.6,70.2,62.6,66.3
FirstLove,1.2,239.0,1.5,142.0,17.2,6.5,UwU,90.7,98.4,79.8,13.6,78.5
Fisker,0.9,210.2,0.9,131.9,27.1,15.6,Crazy Raccoon,70.2,41.2,64.5,79.4,69.6
Fit1nho,1.0,213.5,1.1,128.3,18.3,11.3,Giants Gaming,73.8,72.8,57.6,19.1,57.7
Flame,1.0,185.5,1.0,113.4,17.3,5.8,Team Legion,42.0,54.1,29.9,14.2,28.4
Flash,0.8,176.4,0.9,113.0,16.4,31.8,6045Pirates,32.2,42.6,29.3,9.7,20.2
Flax,0.7,175.3,0.8,110.5,33.7,22.2,LAG Gaming,30.9,25.8,25.8,96.9,41.8
Flex,1.4,298.0,1.5,197.0,18.0,0.0,YODHA Esports B,99.8,98.6,99.8,16.8,88.4
Flexx,1.0,208.5,1.0,136.3,24.2,8.8,GodLike Esports,67.6,67.0,71.6,59.1,72.8
Floatqq,0.8,164.8,0.8,101.8,17.7,3.5,CBT Gaming,20.6,24.8,14.6,15.5,8.8
Foxy,1.0,183.2,1.1,127.4,22.6,14.8,SCYTES,39.0,76.7,56.0,47.0,56.2
Fr4nky,1.1,218.9,1.1,151.6,22.6,25.9,Piercer Esports,78.2,78.3,90.7,47.0,83.9
